User ID,Timestamp,Channel,Campaign,Conversion,Date
39101,2025-02-10 11:31:31,Search Ads,Winter Sale,No,2025-02-10
14916,2025-02-11 02:03:36,Direct Traffic,-,No,2025-02-11
98152,2025-02-10 22:38:00,Social Media,Winter Sale,No,2025-02-10
64781,2025-02-11 03:29:11,Social Media,Retargeting,Yes,2025-02-11
17074,2025-02-11 08:55:31,Referral,Winter Sale,Yes,2025-02-11
96237,2025-02-10 18:55:35,Direct Traffic,-,No,2025-02-10
63511,2025-02-10 02:56:03,Email,New Product Launch,No,2025-02-10
11396,2025-02-11 13:32:31,Social Media,Brand Awareness,Yes,2025-02-11
92346,2025-02-11 22:14:57,Referral,Winter Sale,No,2025-02-11
73905,2025-02-11 21:15:12,Email,Discount Offer,No,2025-02-11
40211,2025-02-11 06:03:46,Referral,Winter Sale,Yes,2025-02-11
41049,2025-02-10 11:05:22,Email,Brand Awareness,Yes,2025-02-10
69460,2025-02-11 13:43:33,Direct Traffic,-,No,2025-02-11
36427,2025-02-11 15:59:19,Social Media,New Product Launch,No,2025-02-11
64037,2025-02-11 20:17:44,Social Media,Brand Awareness,Yes,2025-02-11
51437,2025-02-11 21:39:44,Social Media,Winter Sale,No,2025-02-11
91886,2025-02-10 16:41:21,Direct Traffic,-,Yes,2025-02-10
92346,2025-02-11 09:42:21,Email,Brand Awareness,Yes,2025-02-11
92904,2025-02-11 03:02:48,Email,New Product Launch,No,2025-02-11
38099,2025-02-11 08:09:14,Display Ads,Retargeting,Yes,2025-02-11
26693,2025-02-10 13:14:15,Social Media,Discount Offer,No,2025-02-10
87939,2025-02-11 10:30:36,Search Ads,New Product Launch,Yes,2025-02-11
66382,2025-02-10 11:37:49,Referral,New Product Launch,No,2025-02-10
97825,2025-02-10 05:59:07,Referral,Discount Offer,Yes,2025-02-10
48654,2025-02-10 21:20:03,Social Media,New Product Launch,No,2025-02-10
88316,2025-02-11 22:34:46,Email,Brand Awareness,No,2025-02-11
11798,2025-02-11 10:28:04,Email,Retargeting,Yes,2025-02-11
48115,2025-02-11 17:03:09,Search Ads,Winter Sale,Yes,2025-02-11
61685,2025-02-11 15:17:13,Social Media,New Product Launch,Yes,2025-02-11
83703,2025-02-10 11:18:11,Search Ads,-,Yes,2025-02-10
90001,2025-02-10 17:53:53,Display Ads,Retargeting,No,2025-02-10
68649,2025-02-10 23:42:05,Direct Traffic,-,Yes,2025-02-10
85844,2025-02-10 01:23:36,Referral,Discount Offer,No,2025-02-10
81563,2025-02-10 19:29:41,Display Ads,Discount Offer,Yes,2025-02-10
79181,2025-02-10 05:30:10,Display Ads,Winter Sale,No,2025-02-10
78282,2025-02-10 21:59:39,Display Ads,Discount Offer,No,2025-02-10
29719,2025-02-11 16:27:18,Email,-,No,2025-02-11
59033,2025-02-10 21:12:06,Direct Traffic,-,No,2025-02-10
40114,2025-02-11 03:11:24,Email,Brand Awareness,No,2025-02-11
62615,2025-02-11 08:14:41,Display Ads,Winter Sale,No,2025-02-11
51115,2025-02-11 10:54:20,Display Ads,Retargeting,Yes,2025-02-11
61489,2025-02-10 01:33:29,Search Ads,Discount Offer,Yes,2025-02-10
46268,2025-02-11 02:33:15,Email,Winter Sale,Yes,2025-02-11
68367,2025-02-11 04:10:46,Email,New Product Launch,Yes,2025-02-11
47829,2025-02-10 21:24:23,Referral,New Product Launch,Yes,2025-02-10
39101,2025-02-10 10:32:14,Social Media,-,Yes,2025-02-10
16713,2025-02-11 18:48:36,Direct Traffic,-,Yes,2025-02-11
88112,2025-02-11 20:18:47,Search Ads,Discount Offer,Yes,2025-02-11
12077,2025-02-10 21:38:09,Email,Discount Offer,No,2025-02-10
60226,2025-02-11 14:00:56,Referral,Brand Awareness,No,2025-02-11
48753,2025-02-10 07:00:56,Email,Discount Offer,Yes,2025-02-10
56480,2025-02-10 00:00:23,Referral,Winter Sale,No,2025-02-10
36858,2025-02-10 05:47:31,Social Media,Winter Sale,No,2025-02-10
60755,2025-02-11 15:38:05,Social Media,Brand Awareness,Yes,2025-02-11
40937,2025-02-11 00:41:41,Social Media,-,Yes,2025-02-11
64177,2025-02-11 05:55:19,Email,New Product Launch,Yes,2025-02-11
20524,2025-02-10 07:29:12,Referral,Discount Offer,Yes,2025-02-10
92006,2025-02-11 19:27:37,Email,Winter Sale,No,2025-02-11
90409,2025-02-11 21:39:14,Referral,Discount Offer,No,2025-02-11
12459,2025-02-11 15:32:25,Direct Traffic,-,Yes,2025-02-11
63505,2025-02-11 09:15:06,Social Media,Discount Offer,No,2025-02-11
77184,2025-02-11 20:18:59,Search Ads,Retargeting,No,2025-02-11
90879,2025-02-10 23:48:15,Search Ads,Winter Sale,No,2025-02-10
25229,2025-02-11 18:42:18,Direct Traffic,-,No,2025-02-11
10255,2025-02-10 22:47:49,Direct Traffic,-,Yes,2025-02-10
31012,2025-02-10 00:11:23,Social Media,Brand Awareness,No,2025-02-10
68891,2025-02-10 08:13:50,Social Media,New Product Launch,No,2025-02-10
66986,2025-02-10 15:46:24,Email,Discount Offer,No,2025-02-10
67658,2025-02-11 08:48:40,Display Ads,Retargeting,Yes,2025-02-11
35726,2025-02-11 19:53:36,Referral,New Product Launch,No,2025-02-11
41411,2025-02-11 19:40:40,Search Ads,Retargeting,No,2025-02-11
21910,2025-02-10 02:46:01,Social Media,Discount Offer,Yes,2025-02-10
82159,2025-02-10 11:30:28,Social Media,New Product Launch,No,2025-02-10
51554,2025-02-11 10:23:46,Referral,Discount Offer,Yes,2025-02-11
60973,2025-02-11 05:12:15,Display Ads,Brand Awareness,Yes,2025-02-11
38504,2025-02-10 06:52:30,Social Media,New Product Launch,Yes,2025-02-10
43398,2025-02-11 02:18:30,Direct Traffic,-,Yes,2025-02-11
15924,2025-02-11 02:31:07,Referral,New Product Launch,No,2025-02-11
80204,2025-02-10 01:28:37,Display Ads,Discount Offer,No,2025-02-10
47775,2025-02-10 10:27:02,Social Media,-,No,2025-02-10
41941,2025-02-11 23:13:26,Referral,New Product Launch,Yes,2025-02-11
77091,2025-02-10 09:20:41,Direct Traffic,-,No,2025-02-10
86443,2025-02-10 23:42:41,Referral,Discount Offer,Yes,2025-02-10
44393,2025-02-11 11:48:08,Direct Traffic,-,Yes,2025-02-11
11790,2025-02-10 03:44:22,Referral,-,Yes,2025-02-10
25952,2025-02-10 07:33:09,Social Media,Winter Sale,No,2025-02-10
36822,2025-02-11 09:40:37,Search Ads,New Product Launch,Yes,2025-02-11
99782,2025-02-11 11:32:13,Referral,Discount Offer,Yes,2025-02-11
32562,2025-02-10 00:42:10,Direct Traffic,-,Yes,2025-02-10
86327,2025-02-11 22:17:46,Search Ads,Discount Offer,No,2025-02-11
57385,2025-02-11 14:39:10,Email,Discount Offer,No,2025-02-11
13230,2025-02-11 19:49:57,Display Ads,Retargeting,No,2025-02-11
56480,2025-02-11 22:41:49,Social Media,Brand Awareness,No,2025-02-11
69781,2025-02-10 04:52:27,Display Ads,Winter Sale,Yes,2025-02-10
98997,2025-02-11 15:21:07,Referral,Retargeting,No,2025-02-11
91612,2025-02-11 03:43:52,Display Ads,Discount Offer,No,2025-02-11
79781,2025-02-11 22:51:03,Referral,New Product Launch,Yes,2025-02-11
19454,2025-02-10 23:38:22,Social Media,Brand Awareness,No,2025-02-10
99748,2025-02-11 23:32:57,Referral,Retargeting,Yes,2025-02-11
46014,2025-02-10 14:32:00,Referral,Winter Sale,No,2025-02-10
18955,2025-02-11 15:56:29,Referral,Brand Awareness,No,2025-02-11
44062,2025-02-11 02:36:12,Social Media,Brand Awareness,No,2025-02-11
77294,2025-02-10 15:24:56,Display Ads,Discount Offer,Yes,2025-02-10
76909,2025-02-11 13:19:36,Referral,-,No,2025-02-11
85844,2025-02-11 19:48:15,Social Media,New Product Launch,No,2025-02-11
63712,2025-02-10 09:31:51,Referral,New Product Launch,Yes,2025-02-10
28134,2025-02-10 19:06:51,Social Media,Winter Sale,No,2025-02-10
81493,2025-02-11 17:26:10,Display Ads,Brand Awareness,No,2025-02-11
95665,2025-02-10 09:12:14,Social Media,Discount Offer,No,2025-02-10
21584,2025-02-11 04:12:58,Direct Traffic,-,No,2025-02-11
65026,2025-02-11 00:12:42,Referral,New Product Launch,Yes,2025-02-11
54719,2025-02-10 15:58:15,Referral,New Product Launch,Yes,2025-02-10
32299,2025-02-10 16:35:41,Referral,Retargeting,Yes,2025-02-10
61829,2025-02-10 21:21:26,Display Ads,Winter Sale,Yes,2025-02-10
78980,2025-02-10 19:03:46,Email,-,No,2025-02-10
42809,2025-02-11 05:30:23,Email,Retargeting,No,2025-02-11
26109,2025-02-10 08:28:28,Display Ads,Retargeting,No,2025-02-10
12641,2025-02-10 14:05:24,Social Media,Retargeting,Yes,2025-02-10
34390,2025-02-11 15:39:30,Display Ads,New Product Launch,No,2025-02-11
37332,2025-02-11 04:52:01,Display Ads,-,Yes,2025-02-11
67525,2025-02-11 04:54:42,Social Media,Discount Offer,Yes,2025-02-11
57976,2025-02-11 17:15:58,Social Media,Brand Awareness,No,2025-02-11
71078,2025-02-10 08:03:11,Email,Retargeting,Yes,2025-02-10
93271,2025-02-11 14:44:16,Email,Retargeting,No,2025-02-11
17478,2025-02-10 01:55:14,Referral,-,Yes,2025-02-10
55980,2025-02-11 23:57:00,Direct Traffic,-,No,2025-02-11
82495,2025-02-11 00:00:12,Social Media,Winter Sale,No,2025-02-11
60973,2025-02-11 01:13:31,Email,New Product Launch,No,2025-02-11
52553,2025-02-11 02:48:54,Referral,Retargeting,Yes,2025-02-11
59576,2025-02-11 13:51:58,Social Media,New Product Launch,No,2025-02-11
83153,2025-02-11 18:22:22,Email,Retargeting,Yes,2025-02-11
96656,2025-02-10 01:28:23,Referral,-,No,2025-02-10
73459,2025-02-10 18:22:28,Direct Traffic,-,No,2025-02-10
78514,2025-02-10 23:03:30,Email,Winter Sale,No,2025-02-10
48099,2025-02-10 17:47:58,Email,Brand Awareness,No,2025-02-10
32882,2025-02-10 12:00:05,Email,Winter Sale,No,2025-02-10
66758,2025-02-10 18:08:10,Display Ads,Retargeting,Yes,2025-02-10
94825,2025-02-11 22:08:58,Search Ads,Discount Offer,Yes,2025-02-11
60108,2025-02-10 17:42:03,Social Media,New Product Launch,No,2025-02-10
10442,2025-02-11 11:06:22,Social Media,Winter Sale,No,2025-02-11
50369,2025-02-10 14:39:17,Social Media,Winter Sale,No,2025-02-10
45959,2025-02-11 07:23:40,Email,Retargeting,Yes,2025-02-11
74513,2025-02-10 03:11:13,Email,Discount Offer,No,2025-02-10
81053,2025-02-10 09:33:04,Direct Traffic,-,Yes,2025-02-10
83640,2025-02-10 04:11:23,Display Ads,-,No,2025-02-10
76689,2025-02-10 10:22:46,Search Ads,-,No,2025-02-10
63505,2025-02-10 15:00:12,Email,-,No,2025-02-10
59576,2025-02-10 06:12:03,Referral,Brand Awareness,Yes,2025-02-10
62225,2025-02-10 23:19:38,Display Ads,Winter Sale,No,2025-02-10
92337,2025-02-11 11:30:43,Email,Winter Sale,No,2025-02-11
88027,2025-02-10 11:02:36,Search Ads,New Product Launch,No,2025-02-10
80575,2025-02-10 04:08:22,Social Media,Retargeting,Yes,2025-02-10
59730,2025-02-11 15:13:40,Display Ads,Retargeting,Yes,2025-02-11
85470,2025-02-10 03:23:56,Referral,New Product Launch,No,2025-02-10
64907,2025-02-10 06:06:43,Display Ads,Retargeting,Yes,2025-02-10
49243,2025-02-10 18:00:22,Search Ads,Winter Sale,No,2025-02-10
34587,2025-02-10 02:14:45,Direct Traffic,-,Yes,2025-02-10
19816,2025-02-11 23:51:00,Display Ads,Brand Awareness,No,2025-02-11
96237,2025-02-11 19:52:58,Search Ads,New Product Launch,Yes,2025-02-11
38683,2025-02-11 16:17:50,Search Ads,New Product Launch,Yes,2025-02-11
19651,2025-02-10 14:00:31,Direct Traffic,-,Yes,2025-02-10
15640,2025-02-10 14:20:20,Display Ads,Brand Awareness,No,2025-02-10
17272,2025-02-10 20:34:48,Direct Traffic,-,Yes,2025-02-10
74350,2025-02-10 10:49:44,Referral,Brand Awareness,No,2025-02-10
88187,2025-02-11 11:39:44,Direct Traffic,-,Yes,2025-02-11
23671,2025-02-10 17:19:56,Display Ads,Retargeting,No,2025-02-10
21445,2025-02-10 07:58:59,Direct Traffic,-,Yes,2025-02-10
28459,2025-02-11 10:30:32,Search Ads,New Product Launch,Yes,2025-02-11
60477,2025-02-10 17:42:12,Search Ads,Winter Sale,Yes,2025-02-10
52282,2025-02-10 16:35:49,Email,Discount Offer,Yes,2025-02-10
84693,2025-02-11 22:16:26,Email,New Product Launch,Yes,2025-02-11
67211,2025-02-10 14:53:11,Email,New Product Launch,Yes,2025-02-10
37007,2025-02-10 17:32:28,Email,Winter Sale,No,2025-02-10
93270,2025-02-11 20:29:31,Display Ads,Winter Sale,No,2025-02-11
10317,2025-02-10 04:33:40,Direct Traffic,-,No,2025-02-10
99744,2025-02-11 23:05:31,Email,Retargeting,Yes,2025-02-11
96285,2025-02-10 05:35:59,Email,Winter Sale,No,2025-02-10
31703,2025-02-11 17:43:53,Referral,Brand Awareness,No,2025-02-11
22553,2025-02-10 04:26:46,Email,Retargeting,No,2025-02-10
11284,2025-02-10 01:04:47,Display Ads,Retargeting,No,2025-02-10
56636,2025-02-10 19:09:40,Social Media,-,No,2025-02-10
39994,2025-02-10 02:23:03,Email,Retargeting,Yes,2025-02-10
24012,2025-02-11 08:05:13,Referral,-,Yes,2025-02-11
96454,2025-02-10 01:31:04,Direct Traffic,-,No,2025-02-10
72045,2025-02-10 05:39:32,Referral,New Product Launch,No,2025-02-10
69090,2025-02-10 00:04:21,Social Media,Retargeting,Yes,2025-02-10
72518,2025-02-10 01:38:29,Direct Traffic,-,Yes,2025-02-10
65497,2025-02-11 17:33:24,Direct Traffic,-,No,2025-02-11
41665,2025-02-11 17:05:14,Search Ads,Retargeting,No,2025-02-11
28047,2025-02-11 21:09:26,Social Media,Winter Sale,Yes,2025-02-11
79163,2025-02-11 07:08:09,Referral,-,Yes,2025-02-11
87851,2025-02-10 10:24:39,Display Ads,-,No,2025-02-10
87851,2025-02-10 13:50:16,Email,Retargeting,Yes,2025-02-10
59390,2025-02-10 02:47:11,Social Media,Discount Offer,No,2025-02-10
25377,2025-02-10 01:10:52,Social Media,Retargeting,No,2025-02-10
43531,2025-02-11 08:33:41,Social Media,-,No,2025-02-11
56768,2025-02-11 18:31:09,Email,Winter Sale,Yes,2025-02-11
79404,2025-02-10 08:21:56,Social Media,New Product Launch,No,2025-02-10
39572,2025-02-11 12:24:50,Referral,New Product Launch,No,2025-02-11
23958,2025-02-11 20:59:28,Direct Traffic,-,Yes,2025-02-11
85459,2025-02-11 04:53:02,Social Media,Retargeting,Yes,2025-02-11
61947,2025-02-11 18:12:59,Referral,Winter Sale,No,2025-02-11
88868,2025-02-11 20:55:53,Direct Traffic,-,No,2025-02-11
60973,2025-02-11 15:34:07,Social Media,-,No,2025-02-11
34007,2025-02-11 11:21:32,Social Media,-,Yes,2025-02-11
49789,2025-02-11 10:58:02,Display Ads,New Product Launch,Yes,2025-02-11
96142,2025-02-10 04:33:47,Direct Traffic,-,Yes,2025-02-10
43603,2025-02-10 18:54:34,Social Media,Brand Awareness,No,2025-02-10
48990,2025-02-11 04:54:14,Referral,Retargeting,Yes,2025-02-11
23202,2025-02-11 02:21:52,Direct Traffic,-,Yes,2025-02-11
98237,2025-02-10 22:57:17,Direct Traffic,-,No,2025-02-10
41956,2025-02-10 10:54:30,Social Media,Brand Awareness,Yes,2025-02-10
73302,2025-02-10 18:48:59,Social Media,Winter Sale,Yes,2025-02-10
35664,2025-02-10 00:39:54,Referral,Winter Sale,Yes,2025-02-10
55886,2025-02-11 03:32:24,Email,Discount Offer,No,2025-02-11
91512,2025-02-11 04:28:22,Direct Traffic,-,No,2025-02-11
52731,2025-02-10 04:13:24,Email,Discount Offer,No,2025-02-10
44393,2025-02-11 09:16:42,Display Ads,Brand Awareness,No,2025-02-11
88880,2025-02-11 06:34:19,Display Ads,-,Yes,2025-02-11
13771,2025-02-10 16:13:59,Social Media,Brand Awareness,Yes,2025-02-10
52113,2025-02-11 23:36:02,Display Ads,Discount Offer,Yes,2025-02-11
30628,2025-02-11 13:03:58,Social Media,Brand Awareness,Yes,2025-02-11
94646,2025-02-11 12:53:09,Direct Traffic,-,No,2025-02-11
34833,2025-02-11 17:37:40,Email,Retargeting,Yes,2025-02-11
57996,2025-02-10 14:28:13,Referral,Discount Offer,No,2025-02-10
52864,2025-02-11 11:05:24,Search Ads,Retargeting,No,2025-02-11
86715,2025-02-11 23:31:52,Search Ads,Discount Offer,Yes,2025-02-11
74035,2025-02-10 08:04:06,Search Ads,-,Yes,2025-02-10
38046,2025-02-11 20:16:56,Direct Traffic,-,No,2025-02-11
55745,2025-02-11 20:38:39,Search Ads,-,No,2025-02-11
98627,2025-02-11 08:16:15,Direct Traffic,-,Yes,2025-02-11
95275,2025-02-11 02:33:59,Direct Traffic,-,No,2025-02-11
56219,2025-02-11 06:50:56,Social Media,Winter Sale,Yes,2025-02-11
45622,2025-02-11 16:55:08,Email,Brand Awareness,No,2025-02-11
96656,2025-02-10 08:50:16,Social Media,Retargeting,No,2025-02-10
82712,2025-02-10 04:38:55,Referral,-,No,2025-02-10
10698,2025-02-10 08:31:40,Search Ads,Retargeting,No,2025-02-10
22811,2025-02-10 11:01:22,Search Ads,Winter Sale,Yes,2025-02-10
39131,2025-02-10 18:56:23,Display Ads,-,Yes,2025-02-10
25377,2025-02-10 16:26:28,Search Ads,-,No,2025-02-10
67658,2025-02-10 08:20:19,Email,Winter Sale,No,2025-02-10
57996,2025-02-10 12:28:42,Display Ads,Discount Offer,Yes,2025-02-10
95242,2025-02-11 07:17:29,Search Ads,Brand Awareness,Yes,2025-02-11
76040,2025-02-11 18:07:07,Direct Traffic,-,No,2025-02-11
59390,2025-02-10 12:12:33,Search Ads,New Product Launch,Yes,2025-02-10
16348,2025-02-10 03:29:40,Direct Traffic,-,Yes,2025-02-10
52720,2025-02-11 04:22:11,Search Ads,Winter Sale,Yes,2025-02-11
83153,2025-02-10 13:42:45,Social Media,Discount Offer,Yes,2025-02-10
84492,2025-02-10 20:25:33,Email,Brand Awareness,Yes,2025-02-10
83712,2025-02-10 22:06:18,Display Ads,New Product Launch,No,2025-02-10
93014,2025-02-10 20:09:38,Direct Traffic,-,Yes,2025-02-10
92555,2025-02-10 23:52:39,Email,Winter Sale,No,2025-02-10
61489,2025-02-10 06:01:19,Referral,-,Yes,2025-02-10
10654,2025-02-11 17:14:00,Email,Retargeting,Yes,2025-02-11
83991,2025-02-11 06:06:24,Social Media,-,Yes,2025-02-11
86889,2025-02-11 11:22:28,Referral,Winter Sale,Yes,2025-02-11
81244,2025-02-11 10:37:00,Social Media,Discount Offer,Yes,2025-02-11
81053,2025-02-11 13:41:32,Referral,Brand Awareness,Yes,2025-02-11
33843,2025-02-10 02:26:15,Direct Traffic,-,No,2025-02-10
79163,2025-02-10 14:54:53,Referral,-,No,2025-02-10
69144,2025-02-11 19:45:21,Email,-,Yes,2025-02-11
82495,2025-02-10 06:21:44,Display Ads,Winter Sale,Yes,2025-02-10
43340,2025-02-10 03:53:28,Social Media,-,Yes,2025-02-10
90322,2025-02-11 17:34:51,Email,New Product Launch,No,2025-02-11
80549,2025-02-11 16:45:52,Display Ads,New Product Launch,No,2025-02-11
12397,2025-02-11 03:02:02,Display Ads,Discount Offer,No,2025-02-11
46662,2025-02-11 20:06:12,Referral,New Product Launch,No,2025-02-11
72457,2025-02-10 05:26:38,Display Ads,Retargeting,Yes,2025-02-10
43721,2025-02-11 14:46:09,Search Ads,Discount Offer,No,2025-02-11
68367,2025-02-10 15:43:13,Direct Traffic,-,No,2025-02-10
12641,2025-02-10 02:26:52,Display Ads,Winter Sale,Yes,2025-02-10
25377,2025-02-11 14:11:57,Display Ads,Retargeting,Yes,2025-02-11
59611,2025-02-10 22:26:36,Referral,Winter Sale,Yes,2025-02-10
49456,2025-02-11 06:12:54,Referral,New Product Launch,No,2025-02-11
78262,2025-02-11 01:20:51,Email,Retargeting,Yes,2025-02-11
54259,2025-02-11 22:56:06,Display Ads,Winter Sale,Yes,2025-02-11
13872,2025-02-10 11:32:08,Direct Traffic,-,No,2025-02-10
41941,2025-02-10 22:42:38,Email,-,No,2025-02-10
54766,2025-02-11 15:10:49,Search Ads,New Product Launch,Yes,2025-02-11
11661,2025-02-11 02:38:58,Direct Traffic,-,No,2025-02-11
10556,2025-02-11 15:07:03,Direct Traffic,-,No,2025-02-11
15259,2025-02-11 18:04:27,Search Ads,New Product Launch,No,2025-02-11
98520,2025-02-11 23:30:57,Email,New Product Launch,No,2025-02-11
72095,2025-02-10 14:14:03,Direct Traffic,-,Yes,2025-02-10
75250,2025-02-10 04:51:55,Referral,Winter Sale,Yes,2025-02-10
35980,2025-02-10 11:13:47,Referral,Retargeting,No,2025-02-10
21910,2025-02-11 22:14:37,Display Ads,-,Yes,2025-02-11
36115,2025-02-10 22:31:33,Search Ads,Retargeting,No,2025-02-10
71306,2025-02-11 13:12:48,Referral,Retargeting,Yes,2025-02-11
59188,2025-02-11 21:45:03,Display Ads,-,No,2025-02-11
49456,2025-02-10 20:28:17,Direct Traffic,-,No,2025-02-10
41969,2025-02-11 10:12:12,Email,Retargeting,No,2025-02-11
21788,2025-02-10 11:06:25,Social Media,-,Yes,2025-02-10
60799,2025-02-11 19:46:12,Direct Traffic,-,Yes,2025-02-11
56634,2025-02-10 12:52:31,Display Ads,New Product Launch,No,2025-02-10
31723,2025-02-10 15:56:20,Email,Winter Sale,No,2025-02-10
81908,2025-02-11 01:22:01,Display Ads,Winter Sale,Yes,2025-02-11
44882,2025-02-10 20:50:32,Search Ads,Brand Awareness,Yes,2025-02-10
17879,2025-02-10 13:10:56,Email,-,No,2025-02-10
61655,2025-02-10 21:28:44,Referral,Discount Offer,No,2025-02-10
28985,2025-02-11 23:22:16,Referral,Brand Awareness,Yes,2025-02-11
90253,2025-02-10 19:28:56,Search Ads,Retargeting,Yes,2025-02-10
74738,2025-02-11 13:31:35,Direct Traffic,-,No,2025-02-11
56075,2025-02-10 21:24:01,Direct Traffic,-,Yes,2025-02-10
29648,2025-02-11 22:34:57,Search Ads,Discount Offer,No,2025-02-11
94431,2025-02-10 13:40:54,Email,New Product Launch,Yes,2025-02-10
40381,2025-02-11 06:23:24,Social Media,Discount Offer,No,2025-02-11
15578,2025-02-11 08:49:22,Search Ads,New Product Launch,No,2025-02-11
72077,2025-02-11 18:45:49,Direct Traffic,-,Yes,2025-02-11
32914,2025-02-10 15:47:39,Display Ads,-,No,2025-02-10
37332,2025-02-11 05:50:50,Social Media,Retargeting,Yes,2025-02-11
26109,2025-02-10 15:16:46,Social Media,Winter Sale,Yes,2025-02-10
51412,2025-02-11 20:03:25,Social Media,New Product Launch,No,2025-02-11
78862,2025-02-10 05:03:08,Email,-,Yes,2025-02-10
54010,2025-02-10 14:48:42,Direct Traffic,-,Yes,2025-02-10
60236,2025-02-11 10:55:08,Email,Winter Sale,Yes,2025-02-11
69460,2025-02-11 01:06:14,Email,New Product Launch,No,2025-02-11
12459,2025-02-10 22:45:28,Social Media,-,Yes,2025-02-10
55079,2025-02-10 07:23:12,Search Ads,Retargeting,No,2025-02-10
50905,2025-02-10 18:40:08,Display Ads,New Product Launch,Yes,2025-02-10
79404,2025-02-10 14:00:16,Search Ads,-,No,2025-02-10
42501,2025-02-10 03:43:31,Search Ads,New Product Launch,Yes,2025-02-10
34372,2025-02-11 22:04:43,Social Media,Retargeting,Yes,2025-02-11
20300,2025-02-10 23:30:11,Referral,Brand Awareness,Yes,2025-02-10
26763,2025-02-11 00:18:55,Social Media,Retargeting,No,2025-02-11
45652,2025-02-11 08:43:36,Social Media,New Product Launch,No,2025-02-11
64294,2025-02-11 16:31:00,Email,-,No,2025-02-11
98237,2025-02-10 02:48:27,Direct Traffic,-,Yes,2025-02-10
10095,2025-02-10 07:07:27,Display Ads,Retargeting,Yes,2025-02-10
21343,2025-02-10 13:55:18,Search Ads,Brand Awareness,No,2025-02-10
93802,2025-02-10 22:08:13,Search Ads,Retargeting,No,2025-02-10
41641,2025-02-11 03:17:47,Display Ads,Retargeting,No,2025-02-11
25195,2025-02-10 20:30:14,Display Ads,-,No,2025-02-10
53006,2025-02-11 05:45:35,Direct Traffic,-,Yes,2025-02-11
80267,2025-02-11 08:30:58,Display Ads,New Product Launch,Yes,2025-02-11
40950,2025-02-11 17:49:48,Direct Traffic,-,No,2025-02-11
73368,2025-02-10 17:06:16,Social Media,Discount Offer,No,2025-02-10
56075,2025-02-11 12:55:42,Email,Brand Awareness,Yes,2025-02-11
62061,2025-02-10 00:55:33,Direct Traffic,-,Yes,2025-02-10
52335,2025-02-10 16:54:35,Display Ads,New Product Launch,No,2025-02-10
12459,2025-02-10 05:20:48,Social Media,New Product Launch,Yes,2025-02-10
45964,2025-02-10 22:00:34,Display Ads,Discount Offer,No,2025-02-10
56480,2025-02-11 09:58:09,Display Ads,Retargeting,Yes,2025-02-11
19759,2025-02-10 02:32:53,Direct Traffic,-,Yes,2025-02-10
49366,2025-02-11 04:26:55,Search Ads,Winter Sale,Yes,2025-02-11
80631,2025-02-11 15:16:31,Social Media,New Product Launch,No,2025-02-11
17715,2025-02-11 16:16:36,Email,-,No,2025-02-11
62446,2025-02-11 17:40:56,Email,Discount Offer,Yes,2025-02-11
61528,2025-02-10 16:42:49,Display Ads,-,No,2025-02-10
84512,2025-02-11 09:43:04,Search Ads,Retargeting,No,2025-02-11
38481,2025-02-11 05:46:57,Display Ads,Brand Awareness,Yes,2025-02-11
70576,2025-02-11 03:43:44,Direct Traffic,-,No,2025-02-11
20111,2025-02-11 19:21:14,Display Ads,Discount Offer,Yes,2025-02-11
45192,2025-02-10 01:25:12,Referral,New Product Launch,No,2025-02-10
82916,2025-02-11 19:51:40,Search Ads,Retargeting,No,2025-02-11
39364,2025-02-10 06:42:25,Direct Traffic,-,Yes,2025-02-10
58561,2025-02-11 08:47:53,Direct Traffic,-,Yes,2025-02-11
51558,2025-02-10 07:06:15,Direct Traffic,-,No,2025-02-10
98673,2025-02-11 21:10:09,Display Ads,Winter Sale,Yes,2025-02-11
72518,2025-02-11 08:56:03,Direct Traffic,-,Yes,2025-02-11
25725,2025-02-10 21:13:20,Referral,-,No,2025-02-10
50166,2025-02-11 20:22:29,Display Ads,Winter Sale,Yes,2025-02-11
12731,2025-02-10 05:03:41,Search Ads,Winter Sale,No,2025-02-10
36097,2025-02-11 13:14:37,Display Ads,Winter Sale,Yes,2025-02-11
83703,2025-02-11 02:50:24,Display Ads,Brand Awareness,Yes,2025-02-11
90964,2025-02-11 05:39:45,Referral,Retargeting,Yes,2025-02-11
81888,2025-02-11 03:56:04,Direct Traffic,-,Yes,2025-02-11
53220,2025-02-10 09:53:25,Display Ads,New Product Launch,No,2025-02-10
50295,2025-02-10 08:48:18,Social Media,Winter Sale,No,2025-02-10
59390,2025-02-11 18:51:02,Referral,Winter Sale,No,2025-02-11
92370,2025-02-10 07:38:25,Search Ads,-,No,2025-02-10
83712,2025-02-10 13:54:32,Referral,New Product Launch,Yes,2025-02-10
33991,2025-02-11 01:57:17,Direct Traffic,-,Yes,2025-02-11
71036,2025-02-10 15:14:25,Social Media,-,No,2025-02-10
12410,2025-02-11 09:49:04,Direct Traffic,-,No,2025-02-11
10120,2025-02-11 10:21:03,Direct Traffic,-,No,2025-02-11
31889,2025-02-11 18:11:08,Email,Brand Awareness,No,2025-02-11
17634,2025-02-10 15:39:01,Direct Traffic,-,No,2025-02-10
79906,2025-02-11 04:12:29,Email,-,No,2025-02-11
18298,2025-02-10 10:08:43,Email,-,No,2025-02-10
