Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2024-05-22,101,1002,Electronics,East,236,69,29,72,349.7,10,Cloudy,No,372.64,Summer
2024-05-22,102,1001,Clothing,South,151,63,52,65,327.17,15,Rainy,No,334.33,Summer
2024-05-22,102,1002,Clothing,West,162,63,73,62,325.17,5,Sunny,No,353.09,Summer
2024-05-22,103,1001,Clothing,South,169,69,76,76,329.35,5,Sunny,No,298.17,Summer
2024-05-22,103,1002,Clothing,East,144,41,74,42,533.93,15,Cloudy,No,481.78,Summer
2024-05-23,101,1001,Electronics,East,197,83,93,80,341.5,0,Sunny,No,325.47,Summer
2024-05-23,101,1002,Electronics,East,192,67,56,71,439.7,15,Sunny,No,451.79,Summer
2024-05-23,102,1001,Electronics,East,180,56,55,59,459.7,20,Sunny,No,476.23,Summer
2024-05-23,102,1002,Electronics,West,231,77,84,80,578.29,20,Sunny,No,525.93,Summer
2024-05-23,103,1001,Grocery,West,191,69,90,69,374.16,0,Rainy,No,386.09,Summer
2024-05-23,103,1002,Clothing,East,194,89,90,94,281.64,5,Cloudy,Yes,283.53,Summer
2024-05-24,101,1001,Grocery,South,180,76,56,74,306.7,5,Cloudy,No,303.89,Summer
2024-05-24,101,1002,Grocery,North,165,56,74,64,466.09,15,Rainy,No,510.47,Summer
2024-05-24,102,1001,Clothing,East,138,56,68,51,596.26,5,Rainy,No,655.55,Summer
2024-05-24,102,1002,Clothing,East,156,55,49,52,470.01,10,Sunny,No,492.74,Summer
2024-05-24,103,1001,Clothing,South,194,50,61,53,163.72,0,Sunny,No,161.19,Summer
2024-05-24,103,1002,Clothing,East,122,69,74,67,473.3,15,Cloudy,No,492.75,Summer
2024-05-25,101,1001,Grocery,North,196,69,64,73,212.2,20,Cloudy,No,209.36,Summer
2024-05-25,101,1002,Electronics,East,179,79,58,78,380.95,0,Cloudy,No,401.64,Summer
2024-05-25,102,1001,Electronics,North,182,45,66,52,281.08,0,Rainy,No,293.3,Summer
2024-05-25,102,1002,Clothing,West,181,57,80,55,257.51,0,Rainy,No,264.92,Summer
2024-05-25,103,1001,Grocery,North,188,40,49,38,552.78,0,Cloudy,No,563.96,Summer
2024-05-25,103,1002,Clothing,South,183,36,70,44,390.8,15,Rainy,No,394.88,Summer
2024-05-26,101,1001,Grocery,South,208,44,105,45,239.27,20,Sunny,No,235.01,Summer
2024-05-26,101,1002,Grocery,West,152,55,43,48,394.88,0,Rainy,Yes,394.57,Summer
2024-05-26,102,1001,Electronics,South,178,59,72,67,258.03,5,Rainy,No,249.44,Summer
2024-05-26,102,1002,Electronics,North,179,67,47,68,534.28,10,Sunny,No,527.7,Summer
2024-05-26,103,1001,Electronics,North,221,76,103,83,403.41,10,Cloudy,Yes,377.69,Summer
2024-05-26,103,1002,Electronics,North,168,73,99,77,150.02,20,Cloudy,No,151.66,Summer
2024-05-27,101,1001,Grocery,East,210,59,77,66,455.35,0,Cloudy,No,464.39,Summer
2024-05-27,101,1002,Clothing,West,198,54,69,59,375.5,10,Rainy,No,408.69,Summer
2024-05-27,102,1001,Grocery,South,163,58,83,57,505.45,15,Cloudy,No,484.36,Summer
2024-05-27,102,1002,Clothing,North,175,60,89,62,331.18,15,Sunny,No,306.18,Summer
2024-05-27,103,1001,Clothing,North,199,59,58,56,431.32,15,Rainy,No,448.46,Summer
2024-05-27,103,1002,Clothing,West,178,76,98,81,270.87,0,Cloudy,No,260.26,Summer
2024-05-28,101,1001,Clothing,East,208,51,60,50,208.37,20,Cloudy,No,194.98,Summer
2024-05-28,101,1002,Grocery,South,198,53,80,60,276.06,5,Rainy,No,290.33,Summer
2024-05-28,102,1001,Electronics,South,201,43,89,50,530.84,15,Rainy,No,562.18,Summer
2024-05-28,102,1002,Electronics,North,179,60,77,52,404.28,0,Rainy,No,440.13,Summer
2024-05-28,103,1001,Grocery,West,168,56,88,55,178.84,5,Rainy,Yes,173.52,Summer
2024-05-28,103,1002,Electronics,East,159,59,50,61,399.75,5,Cloudy,No,411.63,Summer
2024-05-29,101,1001,Grocery,East,197,49,74,43,232.05,0,Cloudy,Yes,250.83,Summer
2024-05-29,101,1002,Electronics,North,150,70,47,62,348.54,20,Sunny,No,325.83,Summer
2024-05-29,102,1001,Clothing,East,199,80,89,80,492.78,5,Sunny,No,482.55,Summer
2024-05-29,102,1002,Grocery,West,213,47,39,46,544.39,0,Sunny,No,580.92,Summer
2024-05-29,103,1001,Clothing,South,174,62,73,59,469.18,15,Cloudy,No,445.28,Summer
2024-05-29,103,1002,Clothing,South,154,83,101,81,236.3,20,Cloudy,No,256.27,Summer
2024-05-30,101,1001,Clothing,East,217,69,78,67,181.73,20,Sunny,No,177.3,Summer
2024-05-30,101,1002,Clothing,East,157,72,24,79,328.08,10,Cloudy,No,306.24,Summer
2024-05-30,102,1001,Electronics,North,167,42,48,39,189.09,0,Rainy,No,204.09,Summer
2024-05-30,102,1002,Clothing,South,211,61,79,58,525.36,20,Cloudy,No,576.24,Summer
2024-05-30,103,1001,Clothing,South,231,71,68,69,309.41,0,Sunny,No,314.12,Summer
2024-05-30,103,1002,Clothing,South,158,57,77,64,355.34,5,Cloudy,No,320.82,Summer
2024-05-31,101,1001,Electronics,West,230,75,74,82,235.02,15,Rainy,No,252.47,Summer
2024-05-31,101,1002,Electronics,West,149,62,89,63,447.81,15,Rainy,No,488.53,Summer
2024-05-31,102,1001,Electronics,West,184,33,98,25,243.14,10,Cloudy,No,232.44,Summer
2024-05-31,102,1002,Grocery,East,200,55,47,59,488.84,0,Sunny,No,488.97,Summer
2024-05-31,103,1001,Clothing,East,170,58,77,54,412.75,5,Rainy,No,414.13,Summer
2024-05-31,103,1002,Electronics,South,189,47,94,50,395.46,5,Cloudy,Yes,398.98,Summer
2024-06-01,101,1001,Grocery,North,181,50,83,52,259.34,20,Rainy,No,250.13,Monsoon
2024-06-01,101,1002,Grocery,North,195,77,72,81,550.87,15,Sunny,No,504.41,Monsoon
2024-06-01,102,1001,Clothing,West,194,57,65,59,435.41,0,Cloudy,Yes,410.19,Monsoon
2024-06-01,102,1002,Grocery,West,203,73,59,69,215.53,5,Cloudy,Yes,234.77,Monsoon
2024-06-01,103,1001,Electronics,South,213,69,85,70,273.81,5,Sunny,No,292.36,Monsoon
2024-06-01,103,1002,Grocery,West,142,65,77,68,154.81,5,Sunny,No,151.78,Monsoon
2024-06-02,101,1001,Grocery,South,166,58,88,66,263.52,10,Sunny,No,254.94,Monsoon
2024-06-02,101,1002,Grocery,South,162,48,68,43,310.03,20,Rainy,No,303.64,Monsoon
2024-06-02,102,1001,Clothing,West,145,51,37,53,329.33,0,Sunny,No,328.69,Monsoon
2024-06-02,102,1002,Clothing,South,206,59,63,54,372.08,5,Sunny,No,364.95,Monsoon
2024-06-02,103,1001,Electronics,South,178,65,76,62,224.33,15,Cloudy,No,243.08,Monsoon
2024-06-02,103,1002,Clothing,West,208,69,39,74,342.21,0,Sunny,No,365.72,Monsoon
2024-06-03,101,1001,Grocery,East,205,46,66,42,571.36,20,Rainy,No,536.3,Monsoon
2024-06-03,101,1002,Electronics,North,163,65,74,62,223.01,10,Cloudy,No,224.44,Monsoon
2024-06-03,102,1001,Clothing,South,180,67,98,73,575.23,15,Cloudy,No,582.16,Monsoon
2024-06-03,102,1002,Grocery,South,158,57,56,57,420.11,0,Sunny,No,426.74,Monsoon
2024-06-03,103,1001,Grocery,East,133,76,99,71,410.99,15,Cloudy,No,396.66,Monsoon
2024-06-03,103,1002,Clothing,South,170,61,72,66,518.94,20,Rainy,No,497.98,Monsoon
2024-06-04,101,1001,Grocery,East,170,73,69,77,293.58,20,Cloudy,No,307.88,Monsoon
2024-06-04,101,1002,Clothing,East,214,65,72,57,239.86,15,Sunny,No,262.21,Monsoon
2024-06-04,102,1001,Electronics,South,179,46,79,45,216.06,5,Sunny,No,197.63,Monsoon
2024-06-04,102,1002,Electronics,West,210,45,78,49,358.05,5,Rainy,Yes,346.36,Monsoon
2024-06-04,103,1001,Grocery,North,218,85,68,87,486.67,15,Rainy,No,508.72,Monsoon
2024-06-04,103,1002,Clothing,North,239,47,72,41,437.02,15,Sunny,No,453.45,Monsoon
2024-06-05,101,1001,Grocery,West,204,52,58,46,500.81,10,Cloudy,No,550.06,Monsoon
2024-06-05,101,1002,Clothing,North,188,56,50,56,150.87,0,Cloudy,No,142.26,Monsoon
2024-06-05,102,1001,Electronics,West,196,75,59,73,359.18,15,Cloudy,Yes,388.34,Monsoon
2024-06-05,102,1002,Electronics,North,177,74,61,74,190.14,10,Sunny,No,190.8,Monsoon
2024-06-05,103,1001,Grocery,West,192,92,73,86,568.66,0,Rainy,No,575.47,Monsoon
2024-06-05,103,1002,Clothing,North,197,67,82,68,417.19,5,Rainy,Yes,382.41,Monsoon
2024-06-06,101,1001,Electronics,South,170,68,43,74,436.37,5,Rainy,Yes,435.85,Monsoon
2024-06-06,101,1002,Grocery,West,176,60,91,63,329.1,0,Cloudy,No,306.89,Monsoon
2024-06-06,102,1001,Clothing,West,157,69,75,74,282.32,20,Sunny,No,258.87,Monsoon
2024-06-06,102,1002,Grocery,South,222,63,73,68,538.36,20,Cloudy,No,501.21,Monsoon
2024-06-06,103,1001,Grocery,South,209,60,49,64,279.66,10,Sunny,No,263.43,Monsoon
2024-06-06,103,1002,Grocery,North,160,56,72,58,474.3,5,Rainy,No,518.35,Monsoon
2024-06-07,101,1001,Grocery,West,156,68,48,66,232.82,20,Rainy,No,244.38,Monsoon
2024-06-07,101,1002,Electronics,East,144,50,75,50,168.72,15,Rainy,Yes,170.69,Monsoon
2024-06-07,102,1001,Grocery,South,198,57,79,54,489.4,0,Rainy,Yes,461.21,Monsoon
2024-06-07,102,1002,Electronics,North,178,56,63,60,541.46,0,Rainy,No,550.01,Monsoon
2024-06-07,103,1001,Clothing,West,206,76,59,68,196.37,5,Cloudy,No,207.64,Monsoon
2024-06-07,103,1002,Electronics,West,161,72,73,79,487.15,0,Sunny,No,463.13,Monsoon
2024-06-08,101,1001,Clothing,South,157,45,27,51,567.65,10,Rainy,Yes,550.56,Monsoon
2024-06-08,101,1002,Electronics,South,201,66,82,62,506.27,10,Sunny,No,542.47,Monsoon
2024-06-08,102,1001,Grocery,East,217,67,61,69,405.52,10,Cloudy,No,433.33,Monsoon
2024-06-08,102,1002,Grocery,East,121,49,60,44,410.77,15,Sunny,No,415.55,Monsoon
2024-06-08,103,1001,Electronics,North,154,45,40,46,368.28,15,Rainy,No,401.18,Monsoon
2024-06-08,103,1002,Clothing,East,146,53,62,48,230.95,10,Cloudy,No,251.24,Monsoon
2024-06-09,101,1001,Grocery,East,176,53,81,61,567.51,10,Cloudy,Yes,511.55,Monsoon
2024-06-09,101,1002,Clothing,South,170,72,66,73,229.67,15,Cloudy,Yes,248.61,Monsoon
2024-06-09,102,1001,Grocery,North,199,63,74,65,290.04,15,Rainy,No,269.2,Monsoon
2024-06-09,102,1002,Clothing,East,187,68,47,67,361.18,20,Cloudy,No,383.57,Monsoon
2024-06-09,103,1001,Clothing,North,177,70,80,63,303.46,5,Sunny,No,275.4,Monsoon
2024-06-09,103,1002,Electronics,West,143,30,76,36,353.75,15,Rainy,No,376.28,Monsoon
2024-06-10,101,1001,Clothing,North,164,56,71,49,348.97,10,Rainy,No,352.94,Monsoon
2024-06-10,101,1002,Grocery,West,178,46,102,51,337.25,0,Cloudy,Yes,347.38,Monsoon
2024-06-10,102,1001,Electronics,North,146,47,76,39,337.32,0,Sunny,No,344.53,Monsoon
2024-06-10,102,1002,Clothing,East,115,59,65,65,267.54,0,Rainy,Yes,254.85,Monsoon
2024-06-10,103,1001,Electronics,West,179,49,58,48,154.74,5,Cloudy,No,139.74,Monsoon
2024-06-10,103,1002,Electronics,South,158,62,99,62,348.06,0,Rainy,No,351.78,Monsoon
2024-06-11,101,1001,Clothing,West,167,59,67,64,552.35,5,Sunny,No,550.17,Monsoon
2024-06-11,101,1002,Electronics,West,177,68,50,75,173.9,15,Rainy,No,187.86,Monsoon
2024-06-11,102,1001,Clothing,North,210,62,62,69,383.46,0,Rainy,No,380.21,Monsoon
2024-06-11,102,1002,Electronics,East,151,88,70,88,364.03,10,Rainy,No,361.8,Monsoon
2024-06-11,103,1001,Clothing,East,129,38,85,46,319.18,15,Cloudy,No,298.15,Monsoon
2024-06-11,103,1002,Electronics,East,188,31,55,38,384.01,5,Sunny,No,396.85,Monsoon
2024-06-12,101,1001,Electronics,West,155,69,49,70,342.33,15,Cloudy,No,357.96,Monsoon
2024-06-12,101,1002,Grocery,North,200,65,20,73,299.05,5,Rainy,No,306.38,Monsoon
2024-06-12,102,1001,Electronics,West,131,65,74,59,257.23,20,Rainy,No,255.84,Monsoon
2024-06-12,102,1002,Electronics,North,205,52,94,44,267.79,15,Cloudy,No,265.21,Monsoon
2024-06-12,103,1001,Clothing,North,134,48,70,50,293.18,0,Rainy,No,321.57,Monsoon
2024-06-12,103,1002,Clothing,East,196,38,67,31,256.04,10,Sunny,No,265.26,Monsoon
2024-06-13,101,1001,Clothing,South,184,65,34,68,353.1,15,Cloudy,No,324.05,Monsoon
2024-06-13,101,1002,Grocery,West,179,51,82,59,523.58,0,Rainy,No,518.96,Monsoon
2024-06-13,102,1001,Grocery,South,209,69,63,66,547.4,15,Sunny,No,588.36,Monsoon
2024-06-13,102,1002,Clothing,East,169,62,68,60,482.32,10,Rainy,No,459.03,Monsoon
2024-06-13,103,1001,Electronics,North,186,65,74,68,589.39,0,Sunny,No,641.29,Monsoon
2024-06-13,103,1002,Electronics,South,219,57,38,49,235.86,20,Rainy,No,249.38,Monsoon
2024-06-14,101,1001,Clothing,East,203,52,43,56,190.05,5,Cloudy,No,208.99,Monsoon
2024-06-14,101,1002,Grocery,North,162,65,84,62,482.78,0,Rainy,No,528.65,Monsoon
2024-06-14,102,1001,Clothing,South,191,56,69,63,410.25,15,Sunny,No,375.16,Monsoon
2024-06-14,102,1002,Clothing,East,166,56,88,53,220.52,10,Sunny,Yes,215.24,Monsoon
2024-06-14,103,1001,Clothing,East,208,54,94,46,399.72,15,Cloudy,No,363.99,Monsoon
2024-06-14,103,1002,Grocery,North,198,78,60,71,504.86,5,Cloudy,No,473.98,Monsoon
2024-06-15,101,1001,Electronics,West,204,61,79,54,485.48,0,Sunny,No,496.03,Monsoon
2024-06-15,101,1002,Grocery,East,221,84,52,86,218.9,15,Rainy,Yes,234.88,Monsoon
2024-06-15,102,1001,Grocery,East,182,67,67,62,521.55,5,Cloudy,No,525.34,Monsoon
2024-06-15,102,1002,Grocery,South,176,55,43,56,297.32,0,Sunny,No,317.46,Monsoon
2024-06-15,103,1001,Clothing,North,234,54,66,52,344.84,15,Rainy,No,369.18,Monsoon
2024-06-15,103,1002,Grocery,South,161,68,93,73,364.19,0,Cloudy,No,391.91,Monsoon
2024-06-16,101,1001,Clothing,North,155,45,59,42,159.11,0,Sunny,No,174.19,Monsoon
2024-06-16,101,1002,Grocery,South,152,54,41,46,196.47,10,Rainy,No,209.85,Monsoon
2024-06-16,102,1001,Electronics,East,196,47,83,54,309.95,10,Cloudy,No,294.13,Monsoon
2024-06-16,102,1002,Electronics,East,143,59,85,60,161.51,0,Rainy,No,161.82,Monsoon
2024-06-16,103,1001,Electronics,East,221,57,89,52,161.86,0,Cloudy,No,159.65,Monsoon
2024-06-16,103,1002,Grocery,North,200,65,25,72,180.24,0,Cloudy,No,190.34,Monsoon
2024-06-17,101,1001,Grocery,West,150,45,86,49,467.67,10,Cloudy,Yes,498.22,Monsoon
2024-06-17,101,1002,Electronics,West,175,62,86,59,486.78,5,Rainy,No,470.29,Monsoon
2024-06-17,102,1001,Electronics,North,158,61,55,63,179.88,0,Rainy,No,196.18,Monsoon
2024-06-17,102,1002,Clothing,South,169,59,81,63,321.89,15,Cloudy,No,337.98,Monsoon
2024-06-17,103,1001,Clothing,South,180,48,63,47,581.21,5,Rainy,Yes,605.05,Monsoon
2024-06-17,103,1002,Grocery,East,174,69,87,76,263.2,5,Rainy,Yes,248.72,Monsoon
2024-06-18,101,1001,Clothing,West,137,55,83,52,520.68,0,Sunny,Yes,539.2,Monsoon
2024-06-18,101,1002,Clothing,North,148,64,68,61,251.23,15,Cloudy,No,251.01,Monsoon
2024-06-18,102,1001,Electronics,South,155,66,71,67,243.77,0,Cloudy,No,239.74,Monsoon
2024-06-18,102,1002,Electronics,North,206,52,51,58,488.34,10,Sunny,No,489.44,Monsoon
2024-06-18,103,1001,Clothing,East,174,57,49,56,407.86,15,Rainy,No,425.34,Monsoon
2024-06-18,103,1002,Electronics,South,179,48,59,53,427.78,20,Sunny,No,449.6,Monsoon
2024-06-19,101,1001,Grocery,South,202,49,83,48,265.33,5,Rainy,No,283.78,Monsoon
2024-06-19,101,1002,Clothing,South,185,62,87,58,420.01,15,Rainy,No,447.94,Monsoon
2024-06-19,102,1001,Grocery,North,203,71,97,71,443.17,5,Rainy,Yes,479.41,Monsoon
2024-06-19,102,1002,Clothing,East,164,61,60,59,156.29,15,Cloudy,No,159.35,Monsoon
2024-06-19,103,1001,Grocery,West,158,57,78,58,207.72,10,Cloudy,No,189.92,Monsoon
2024-06-19,103,1002,Clothing,North,175,54,68,50,524.75,5,Rainy,No,502.42,Monsoon
2024-06-20,101,1001,Electronics,West,164,49,53,50,270.53,5,Cloudy,No,253.06,Monsoon
2024-06-20,101,1002,Grocery,North,145,68,90,64,421.75,10,Sunny,No,445.04,Monsoon
2024-06-20,102,1001,Clothing,South,178,41,63,33,253.04,20,Cloudy,Yes,253.82,Monsoon
2024-06-20,102,1002,Electronics,North,202,54,55,55,400.99,20,Rainy,Yes,383.61,Monsoon
2024-06-20,103,1001,Grocery,South,179,52,57,60,414.4,0,Rainy,No,412.12,Monsoon
2024-06-20,103,1002,Electronics,West,165,49,96,52,549.94,20,Rainy,No,529.28,Monsoon
2024-06-21,101,1001,Electronics,South,175,36,91,41,254.52,10,Rainy,No,251.12,Monsoon
2024-06-21,101,1002,Grocery,South,216,46,56,38,228.02,0,Rainy,No,240.04,Monsoon
2024-06-21,102,1001,Grocery,West,161,56,66,59,285.43,10,Sunny,No,277.23,Monsoon
2024-06-21,102,1002,Electronics,West,158,53,57,55,435.96,20,Rainy,No,397.18,Monsoon
2024-06-21,103,1001,Electronics,North,228,60,71,65,239.84,10,Rainy,No,262.21,Monsoon
2024-06-21,103,1002,Electronics,West,203,74,72,80,363.86,5,Rainy,No,367.5,Monsoon
2024-06-22,101,1001,Clothing,North,209,74,87,76,507.12,20,Sunny,No,508.21,Monsoon
2024-06-22,101,1002,Grocery,West,127,59,90,67,202.21,0,Cloudy,No,183.55,Monsoon
2024-06-22,102,1001,Grocery,South,220,61,61,68,599.7,15,Sunny,No,593.67,Monsoon
2024-06-22,102,1002,Electronics,East,156,57,71,52,186.64,5,Rainy,No,187.15,Monsoon
2024-06-22,103,1001,Grocery,West,183,56,82,60,191.35,10,Sunny,No,191.14,Monsoon
2024-06-22,103,1002,Grocery,West,194,53,86,54,505.44,15,Sunny,Yes,520.36,Monsoon
2024-06-23,101,1001,Clothing,West,148,56,60,59,391.03,5,Rainy,No,388.3,Monsoon
2024-06-23,101,1002,Electronics,South,179,70,65,78,198.02,5,Cloudy,No,212.42,Monsoon
2024-06-23,102,1001,Grocery,West,166,45,64,43,175.24,15,Sunny,No,180.91,Monsoon
2024-06-23,102,1002,Grocery,East,152,77,52,85,577.13,10,Cloudy,No,632.73,Monsoon
2024-06-23,103,1001,Clothing,North,159,44,49,46,575.62,0,Rainy,No,613.73,Monsoon
2024-06-23,103,1002,Grocery,South,153,62,94,58,368.42,10,Rainy,No,338.4,Monsoon
2024-06-24,101,1001,Grocery,South,190,51,48,59,450.76,5,Cloudy,No,446.97,Monsoon
2024-06-24,101,1002,Electronics,South,224,38,79,38,402.5,15,Rainy,No,435.19,Monsoon
2024-06-24,102,1001,Electronics,North,153,62,81,61,532.15,15,Cloudy,No,577.56,Monsoon
2024-06-24,102,1002,Electronics,South,153,52,82,49,414.65,0,Cloudy,No,377.53,Monsoon
2024-06-24,103,1001,Grocery,South,191,61,75,63,380.71,20,Sunny,No,409.26,Monsoon
2024-06-24,103,1002,Clothing,East,185,69,78,70,163.98,5,Sunny,No,162.68,Monsoon
2024-06-25,101,1001,Electronics,South,185,46,89,49,272.81,10,Rainy,Yes,260.12,Monsoon
2024-06-25,101,1002,Grocery,West,192,58,103,61,498.89,10,Cloudy,Yes,543.03,Monsoon
2024-06-25,102,1001,Electronics,West,170,37,93,36,495.37,20,Sunny,No,458.92,Monsoon
2024-06-25,102,1002,Grocery,West,150,59,102,51,571.72,20,Sunny,No,524.72,Monsoon
2024-06-25,103,1001,Electronics,West,188,63,67,60,251.01,0,Cloudy,No,248.18,Monsoon
2024-06-25,103,1002,Clothing,North,221,55,74,59,518.62,15,Cloudy,No,530.86,Monsoon
2024-06-26,101,1001,Electronics,South,218,50,71,49,459.88,0,Rainy,No,463.25,Monsoon
2024-06-26,101,1002,Grocery,West,182,70,77,66,479.11,15,Rainy,No,524.08,Monsoon
2024-06-26,102,1001,Grocery,North,137,49,66,41,383.75,10,Cloudy,No,389.09,Monsoon
2024-06-26,102,1002,Clothing,West,220,60,72,56,201.67,20,Cloudy,No,182.9,Monsoon
2024-06-26,103,1001,Clothing,East,200,63,81,68,533.08,5,Rainy,No,539.82,Monsoon
2024-06-26,103,1002,Electronics,South,167,63,56,64,503.75,15,Rainy,Yes,520.95,Monsoon
2024-06-27,101,1001,Clothing,North,169,34,70,37,345.1,10,Cloudy,No,313.88,Monsoon
2024-06-27,101,1002,Electronics,East,201,56,72,50,492.81,0,Cloudy,Yes,526.65,Monsoon
2024-06-27,102,1001,Electronics,East,182,62,75,64,589.64,20,Rainy,No,637.46,Monsoon
2024-06-27,102,1002,Clothing,West,189,61,90,60,296.62,10,Rainy,No,307.64,Monsoon
2024-06-27,103,1001,Electronics,East,192,68,61,67,207.7,15,Sunny,No,226.02,Monsoon
2024-06-27,103,1002,Clothing,South,166,57,49,49,489.9,20,Cloudy,No,452.66,Monsoon
2024-06-28,101,1001,Electronics,North,167,69,65,76,450.57,10,Rainy,Yes,449.99,Monsoon
2024-06-28,101,1002,Clothing,East,153,58,83,62,528.89,20,Rainy,No,545.56,Monsoon
2024-06-28,102,1001,Grocery,East,210,62,69,64,394.71,10,Rainy,No,368.74,Monsoon
2024-06-28,102,1002,Clothing,South,147,54,65,51,363.47,20,Rainy,No,367.38,Monsoon
2024-06-28,103,1001,Electronics,West,187,66,65,58,314.7,10,Sunny,Yes,334.91,Monsoon
2024-06-28,103,1002,Clothing,North,129,68,78,74,417.21,15,Rainy,No,449.05,Monsoon
